timestamp,isNeg,taxel_id,adc
1623987824.5877268,0,24,638
1623987824.6036103,0,24,390
1623987824.6038084,0,24,323
1623987824.6199841,0,24,293
1623987824.6358445,0,24,285
1623987824.6367185,0,24,299
1623987824.652111,0,24,400
1623987824.6523962,0,24,886
1623987824.6679173,0,24,996
1623987824.6837354,0,24,1018
1623987824.6839995,0,24,1022
1623987824.700392,0,24,1023
1623987824.7007046,0,10,458
1623987824.7008228,0,4,985
1623987824.7156367,0,10,235
1623987824.7158556,0,4,749
1623987824.7160282,0,10,193
1623987824.7317066,0,4,670
1623987824.7318377,0,10,183
1623987824.732078,0,4,647
1623987824.7322607,0,10,166
1623987824.7476177,0,4,650
1623987824.7476368,0,10,153
1623987824.747816,0,4,642
1623987824.7638662,0,10,144
1623987824.764325,0,4,637
1623987824.7645223,0,10,141
1623987824.7798908,0,4,634
1623987824.7799153,0,10,143
1623987824.779924,0,4,630
1623987824.7957537,0,10,140
1623987824.7957783,0,4,628
1623987824.795808,0,10,133
1623987824.8118982,0,4,631
1623987824.81192,0,24,874
1623987824.8119528,0,10,128
1623987824.8121183,0,4,638
1623987824.8123212,0,24,585
1623987824.8280668,0,4,579
1623987824.8283494,0,24,449
1623987824.8285103,0,10,129
1623987824.8287134,0,4,562
1623987824.8435657,0,24,376
1623987824.8439226,0,10,130
1623987824.844079,0,4,542
1623987824.8441024,0,24,292
1623987824.8442302,0,10,128
1623987824.8594773,0,4,531
1623987824.8596978,0,24,254
1623987824.8598437,0,10,127
1623987824.860012,0,4,513
1623987824.8757305,0,24,232
1623987824.8758209,0,4,501
1623987824.8758614,0,24,219
1623987824.8759918,0,10,124
1623987824.891847,0,4,461
1623987824.8924727,0,24,207
1623987824.8926558,0,10,121
1623987824.8928726,0,4,467
1623987824.8931482,0,24,196
1623987824.893168,0,10,117
1623987824.9079573,0,4,481
1623987824.9079704,0,24,189
1623987824.9079869,0,10,113
1623987824.9080138,0,4,482
1623987824.923742,0,24,184
1623987824.9238336,0,10,111
1623987824.9240096,0,4,481
1623987824.9241617,0,24,182
1623987824.9243033,0,10,110
1623987824.9398673,0,4,474
1623987824.9398854,0,24,179
1623987824.9402485,0,10,108
1623987824.9402611,0,4,482
1623987824.9563298,0,24,174
1623987824.956517,0,10,106
1623987824.9566984,0,4,481
1623987824.9569027,0,24,170
1623987824.957055,0,10,104
1623987824.9719698,0,4,495
1623987824.971999,0,24,166
1623987824.9721067,0,10,101
1623987824.9721506,0,4,499
1623987824.9723165,0,24,163
1623987824.987602,0,4,506
1623987824.987687,0,24,161
1623987824.9877455,0,4,507
1623987825.0039673,0,24,160
1623987825.0040388,0,4,506
1623987825.0040638,0,24,158
1623987825.0203118,0,4,505
1623987825.0205135,0,24,157
1623987825.0359898,0,24,155
1623987825.0360355,0,10,100
1623987825.0362139,0,5,1006
1623987825.0363245,0,4,507
1623987825.0363646,0,24,156
1623987825.0364807,0,10,104
1623987825.0517852,0,5,817
1623987825.0518153,0,4,515
1623987825.052215,0,24,157
1623987825.052232,0,10,110
1623987825.052363,0,5,676
1623987825.0523984,0,4,528
1623987825.0525568,0,24,154
1623987825.0527492,0,10,111
1623987825.0678415,0,5,620
1623987825.0678558,0,4,516
1623987825.067978,0,24,152
1623987825.0680583,0,10,112
1623987825.0683706,0,5,589
1623987825.068548,0,4,520
1623987825.0843067,0,24,150
1623987825.084525,0,10,111
1623987825.0847316,0,5,555
1623987825.0849977,0,4,501
1623987825.085132,0,10,110
1623987825.0997217,0,5,499
1623987825.0997455,0,4,504
1623987825.100001,0,24,148
1623987825.1002421,0,10,109
1623987825.100412,0,5,474
1623987825.1005735,0,4,488
1623987825.115973,0,24,147
1623987825.116085,0,10,107
1623987825.1161575,0,5,464
1623987825.116269,0,4,490
1623987825.1163068,0,24,146
1623987825.116471,0,10,105
1623987825.1320162,0,5,440
1623987825.132044,0,4,511
1623987825.1323247,0,10,104
1623987825.1325324,0,5,420
1623987825.1325474,0,4,487
1623987825.132585,0,24,145
1623987825.1478446,0,5,404
1623987825.1485727,0,4,472
1623987825.1487837,0,5,393
1623987825.1637306,0,24,144
1623987825.1639304,0,10,103
1623987825.1640708,0,5,387
1623987825.1642232,0,4,465
1623987825.164372,0,24,143
1623987825.1798844,0,5,383
1623987825.1800034,0,4,429
1623987825.1801438,0,5,379
1623987825.180305,0,4,420
1623987825.1958392,0,10,104
1623987825.1958535,0,5,378
1623987825.1959403,0,4,441
1623987825.1960754,0,10,103
1623987825.2118304,0,5,370
1623987825.2125516,0,4,457
1623987825.2127893,0,24,142
1623987825.2129495,0,10,102
1623987825.2131214,0,5,364
1623987825.2132962,0,4,463
1623987825.2134418,0,24,141
1623987825.213614,0,10,101
1623987825.2278512,0,5,360
1623987825.2279394,0,4,474
1623987825.228108,0,10,100
1623987825.228337,0,5,357
1623987825.2283604,0,4,480
1623987825.2440019,0,5,352
1623987825.2440217,0,4,492
1623987825.244033,0,24,140
1623987825.2599852,0,5,349
1623987825.2600634,0,4,496
1623987825.2602859,0,24,139
1623987825.2603083,0,10,99
1623987825.2603674,0,5,347
1623987825.2604945,0,4,499
1623987825.2762983,0,4,534
1623987825.2765203,0,24,138
1623987825.2767045,0,10,98
1623987825.2920594,0,5,346
1623987825.2921247,0,4,549
1623987825.2922773,0,24,137
