timestamp,isNeg,taxel_id,adc
1624001020.9629247,0,62,1022
1624001020.9787853,0,62,985
1624001020.9789414,0,62,730
1624001020.994753,0,62,555
1624001021.0113604,0,62,478
1624001021.011558,0,62,417
1624001021.0271297,0,62,381
1624001021.0271568,0,62,338
1624001021.042873,0,62,300
1624001021.0586863,0,62,270
1624001021.0590472,0,62,248
1624001021.0747862,0,62,237
1624001021.09085,0,62,229
1624001021.0910177,0,62,222
1624001021.1067786,0,62,216
1624001021.1070192,0,62,211
1624001021.1230445,0,62,207
1624001021.139494,0,62,204
1624001021.1397576,0,62,202
1624001021.1548173,0,62,199
1624001021.1709032,0,62,197
1624001021.1710508,0,62,194
1624001021.1870105,0,62,192
1624001021.1870317,0,62,191
1624001021.2036164,0,62,190
1624001021.2190783,0,62,188
1624001021.2190983,0,62,187
1624001021.2349439,0,62,185
1624001021.250864,0,62,184
1624001021.2668343,0,62,183
1624001021.2676005,0,62,182
1624001021.282798,0,62,181
1624001021.2988274,0,62,180
1624001021.2990649,0,62,179
1624001021.3308933,0,62,177
1624001021.3316772,0,62,176
1624001021.346784,0,62,175
1624001021.3790405,0,62,174
1624001021.3790624,0,62,173
1624001021.3948288,0,62,172
1624001021.4267929,0,62,171
1624001021.4269993,0,62,170
1624001021.4428127,0,62,169
1624001021.4587824,0,62,168
1624001021.4748034,0,62,167
1624001021.4908454,0,62,166
1624001021.5067704,0,62,165
1624001021.5229514,0,62,164
1624001021.5388048,0,62,163
1624001021.570829,0,62,162
1624001021.5872571,0,62,161
1624001021.6027434,0,62,160
1624001021.6187875,0,62,159
1624001021.6348197,0,62,160
1624001021.6512618,0,62,159
1624001021.6670492,0,62,155
1624001021.6670737,0,62,151
1624001021.682927,0,62,149
1624001021.6990368,0,62,147
1624001021.6990583,0,62,146
1624001021.7151802,0,62,151
1624001021.7157383,0,26,730
1624001021.7310324,0,62,161
1624001021.7310805,0,26,452
1624001021.7312646,0,62,164
1624001021.7314048,0,26,331
1624001021.747236,0,62,166
1624001021.7472851,0,26,276
1624001021.7473624,0,62,165
1624001021.7629266,0,26,247
1624001021.7632022,0,26,233
1624001021.7795846,0,26,227
1624001021.7948062,0,26,222
1624001021.7949858,0,26,215
1624001021.8108552,0,62,164
1624001021.8110433,0,26,212
1624001021.811288,0,62,163
1624001021.8113918,0,26,210
1624001021.8269355,0,62,162
1624001021.8269584,0,26,209
1624001021.8433363,0,26,206
1624001021.8436067,0,26,203
1624001021.858879,0,26,202
1624001021.8750014,0,26,198
1624001021.8750238,0,26,194
1624001021.8910239,0,26,190
1624001021.891046,0,62,160
1624001021.891293,0,26,186
1624001021.9072142,0,26,183
1624001021.9227855,0,26,179
1624001021.923027,0,62,158
1624001021.92312,0,26,175
1624001021.9387264,0,26,173
1624001021.9550884,0,26,171
1624001021.9551024,0,26,169
1624001021.9713807,0,62,157
1624001021.9716089,0,26,166
1624001021.9867635,0,26,165
1624001022.0030632,0,26,163
1624001022.0030823,0,62,156
1624001022.0355048,0,26,162
1624001022.0356581,0,62,157
1624001022.0507798,0,26,161
1624001022.0508902,0,62,156
1624001022.0666695,0,62,157
1624001022.0668752,0,62,156
1624001022.0830123,0,26,160
1624001022.0831242,0,26,159
1624001022.0989213,0,26,160
1624001022.114881,0,62,155
1624001022.1150696,0,26,158
1624001022.130836,0,26,157
1624001022.1310298,0,26,158
1624001022.1468432,0,26,159
1624001022.1632364,0,26,158
1624001022.1636353,0,26,157
1624001022.1788073,0,26,158
1624001022.194842,0,26,157
1624001022.2434855,0,62,154
1624001022.2437618,0,26,156
1624001022.2588387,0,26,157
1624001022.2749605,0,26,156
1624001022.3067973,0,26,155
1624001022.3075488,0,62,153
1624001022.32296,0,26,156
1624001022.3230774,0,62,154
1624001022.323091,0,26,155
1624001022.3388786,0,26,156
1624001022.3549497,0,62,153
1624001022.3549647,0,26,155
1624001022.3708382,0,62,154
1624001022.3715503,0,26,156
1624001022.3717096,0,26,155
1624001022.3868134,0,62,153
1624001022.4187179,0,26,156
1624001022.4354692,0,26,155
1624001022.4669828,0,62,152
1624001022.467133,0,26,154
1624001022.4827647,0,26,155
1624001022.49886,0,26,154
1624001022.5627458,0,26,155
1624001022.5629303,0,26,154
1624001022.5947263,0,62,151
1624001022.6107497,0,62,152
1624001022.6267827,0,62,151
1624001022.6590264,0,62,152
1624001022.6591313,0,26,153
1624001022.6593852,0,62,151
1624001022.6747196,0,26,154
1624001022.6908534,0,26,153
1624001022.7227483,0,26,154
1624001022.7231386,0,26,153
1624001022.7547345,0,26,154
1624001022.77081,0,62,150
1624001022.7708938,0,26,153
1624001022.7867012,0,62,151
1624001022.802695,0,26,154
1624001022.8029215,0,26,153
1624001022.8193865,0,62,150
1624001022.8346763,0,62,151
1624001022.8509939,0,62,150
1624001022.851019,0,62,151
1624001022.8832567,0,62,150
1624001022.914695,0,26,152
1624001022.9307141,0,26,153
1624001022.9309478,0,26,152
1624001022.9472468,0,26,153
1624001022.9626899,0,26,152
1624001022.978743,0,62,149
1624001022.9788601,0,26,153
1624001022.9790764,0,62,150
1624001022.9947212,0,62,149
1624001023.011393,0,62,150
1624001023.0114915,0,26,152
1624001023.0117524,0,26,153
1624001023.0267053,0,62,149
1624001023.0269332,0,26,152
1624001023.0427444,0,62,150
1624001023.043012,0,26,153
1624001023.0590522,0,62,149
1624001023.059065,0,26,152
1624001023.0747976,0,62,150
1624001023.075554,0,26,153
1624001023.122849,0,62,149
1624001023.1393282,0,26,152
1624001023.1396394,0,62,150
1624001023.154744,0,62,149
1624001023.1708252,0,62,150
1624001023.1867151,0,62,149
1624001023.1869245,0,62,150
1624001023.2031567,0,62,149
1624001023.2347217,0,62,150
1624001023.2508128,0,62,149
1624001023.3468192,0,62,148
1624001023.3793628,0,62,149
1624001023.4107876,0,62,148
1624001023.410942,0,62,149
1624001023.459457,0,62,148
1624001023.4596477,0,26,151
1624001023.4597843,0,62,149
1624001023.4747324,0,26,152
1624001023.4748514,0,26,151
1624001023.4907827,0,62,148
1624001023.4909441,0,62,149
1624001023.4910383,0,26,152
1624001023.5067575,0,62,148
1624001023.506975,0,62,149
1624001023.538775,0,62,148
1624001023.5548935,0,26,151
1624001023.57082,0,26,152
1624001023.602786,0,26,151
1624001023.6036491,0,26,152
1624001023.634789,0,26,151
1624001023.650831,0,26,152
1624001023.6674457,0,62,149
1624001023.6676931,0,62,148
1624001023.6827438,0,26,151
1624001023.6831105,0,26,152
1624001023.6986852,0,26,151
1624001023.7147524,0,26,152
1624001023.7307549,0,26,151
1624001023.7316475,0,62,149
1624001023.746845,0,62,148
1624001023.778945,0,26,152
1624001023.7951937,0,26,151
1624001023.81088,0,62,149
1624001023.8110542,0,26,152
1624001023.8111665,0,26,151
1624001023.826716,0,62,148
1624001023.8428555,0,26,152
1624001023.8593085,0,62,147
1624001023.8749034,0,26,151
1624001023.8749745,0,62,148
1624001023.890746,0,26,152
1624001023.9068418,0,62,147
