timestamp,isNeg,taxel_id,adc
1624275244.7597787,0,67,1019
1624275244.759982,0,67,929
1624275244.7763307,0,67,749
1624275244.7917278,0,67,622
1624275244.7919157,0,67,550
1624275244.8080044,0,67,493
1624275244.8240917,0,67,453
1624275244.8241162,0,67,435
1624275244.8401775,0,67,421
1624275244.8406515,0,67,398
1624275244.8557382,0,67,369
1624275244.8717256,0,67,348
1624275244.871985,0,67,332
1624275244.887634,0,67,316
1624275244.9035802,0,67,310
1624275244.9044564,0,67,322
1624275244.9195578,0,67,346
1624275244.9197977,0,67,377
1624275244.9355109,0,61,1013
1624275244.9358985,0,67,483
1624275244.936015,0,61,1005
1624275244.9517481,0,67,795
1624275244.951998,0,61,972
1624275244.9520667,0,67,977
1624275244.9675891,0,61,908
1624275244.9684374,0,67,1014
1624275244.96864,0,61,681
1624275244.9836116,0,67,1021
1624275244.9837716,0,61,702
1624275244.9839365,0,67,1023
1624275244.9840953,0,61,904
1624275244.999668,0,61,876
1624275245.015933,0,61,755
1624275245.0160737,0,61,700
1624275245.0321145,0,61,578
1624275245.0325408,0,66,1022
1624275245.0477169,0,61,420
1624275245.0479538,0,66,808
1624275245.0481112,0,61,356
1624275245.0637355,0,66,718
1624275245.0639842,0,61,316
1624275245.0640652,0,66,681
1624275245.0642111,0,61,298
1624275245.079532,0,66,658
1624275245.0797322,0,61,283
1624275245.0962045,0,66,649
1624275245.0964847,0,61,271
1624275245.096639,0,66,625
1624275245.0967696,0,61,272
1624275245.1116245,0,64,837
1624275245.1117253,0,66,616
1624275245.111863,0,61,294
1624275245.112038,0,64,621
1624275245.1123793,0,66,603
1624275245.1277454,0,64,537
1624275245.1279407,0,66,591
1624275245.128145,0,61,287
1624275245.1283228,0,64,493
1624275245.1439018,0,71,527
1624275245.1440184,0,66,584
1624275245.144032,0,73,997
1624275245.144186,0,61,284
1624275245.1443334,0,64,472
1624275245.1444933,0,71,366
1624275245.1446772,0,66,574
1624275245.144828,0,73,505
1624275245.1449723,0,61,291
1624275245.1601956,0,64,457
1624275245.160449,0,71,315
1624275245.1606011,0,66,557
1624275245.1607542,0,73,324
1624275245.1609042,0,61,282
1624275245.161055,0,64,440
1624275245.1612477,0,71,291
1624275245.1756048,0,66,543
1624275245.1757514,0,73,255
1624275245.175902,0,61,276
1624275245.176061,0,64,427
1624275245.1762433,0,71,274
1624275245.1763885,0,66,534
1624275245.1765327,0,73,221
1624275245.1766727,0,61,270
1624275245.1918218,0,64,421
1624275245.1924407,0,71,264
1624275245.1925468,0,66,533
1624275245.1925724,0,73,201
1624275245.1926985,0,61,265
1624275245.1928499,0,64,411
1624275245.1928837,0,71,259
1624275245.1929002,0,66,530
1624275245.2075896,0,73,187
1624275245.2078378,0,61,261
1624275245.2079477,0,64,405
1624275245.208174,0,71,252
1624275245.2082388,0,66,526
1624275245.2084024,0,73,175
1624275245.2085514,0,61,252
1624275245.208692,0,64,398
1624275245.2241714,0,71,245
1624275245.2244942,0,66,522
1624275245.2247171,0,73,168
1624275245.224805,0,61,240
1624275245.2249634,0,64,387
1624275245.225116,0,71,239
1624275245.2253792,0,66,519
1624275245.225559,0,73,160
1624275245.2257211,0,61,224
1624275245.2397022,0,64,378
1624275245.239857,0,71,235
1624275245.2400093,0,66,508
1624275245.24016,0,73,153
1624275245.240311,0,61,215
1624275245.2404523,0,64,368
1624275245.2405844,0,71,230
1624275245.255642,0,66,502
1624275245.2558255,0,73,146
1624275245.2559707,0,61,207
1624275245.2561154,0,64,359
1624275245.2562625,0,71,225
1624275245.2564409,0,66,497
1624275245.2565615,0,73,140
1624275245.2567337,0,61,192
1624275245.271697,0,64,357
1624275245.2717676,0,71,221
1624275245.27183,0,66,495
1624275245.2719977,0,73,135
1624275245.272141,0,61,177
1624275245.2722967,0,64,354
1624275245.272476,0,71,217
1624275245.2726054,0,66,501
1624275245.2882795,0,73,131
1624275245.2884743,0,61,168
