timestamp,isNeg,taxel_id,adc
1623940731.1184974,0,67,870
1623940731.1344287,0,67,632
1623940731.1344454,0,67,520
1623940731.1509445,0,67,442
1623940731.151206,0,67,423
1623940731.166269,0,67,422
1623940731.1823144,0,67,417
1623940731.1824698,0,67,426
1623940731.1983314,0,67,431
1623940731.214348,0,67,428
1623940731.2305293,0,67,438
1623940731.2306056,0,67,459
1623940731.2462134,0,67,475
1623940731.2622435,0,67,530
1623940731.2623982,0,72,768
1623940731.262681,0,67,582
1623940731.2788124,0,72,531
1623940731.279085,0,67,656
1623940731.2792645,0,72,453
1623940731.2942734,0,67,688
1623940731.2944314,0,72,403
1623940731.2946622,0,67,761
1623940731.3103738,0,72,382
1623940731.3106146,0,67,790
1623940731.3107114,0,72,375
1623940731.310725,0,67,811
1623940731.3264687,0,72,371
1623940731.3265278,0,67,836
1623940731.3430474,0,72,372
1623940731.3431995,0,67,854
1623940731.3433251,0,72,374
1623940731.3434784,0,67,856
1623940731.358458,0,72,370
1623940731.3585367,0,67,861
1623940731.3585951,0,72,369
1623940731.3745198,0,67,863
1623940731.3747823,0,72,366
1623940731.3748002,0,67,871
1623940731.3904681,0,72,362
1623940731.3904884,0,67,875
1623940731.390688,0,72,363
1623940731.3907075,0,67,871
1623940731.406359,0,72,361
1623940731.407093,0,67,877
1623940731.4224472,0,72,355
1623940731.422577,0,67,879
1623940731.42263,0,72,351
1623940731.4386163,0,72,346
1623940731.4386318,0,67,882
1623940731.4546087,0,67,884
1623940731.4710274,0,67,885
1623940731.4712427,0,72,343
1623940731.4714434,0,67,880
1623940731.4865255,0,67,875
1623940731.4866529,0,71,655
1623940731.5024807,0,72,345
1623940731.5027907,0,67,874
1623940731.5030177,0,71,365
1623940731.5030904,0,72,316
1623940731.5032208,0,67,868
1623940731.503245,0,71,282
1623940731.5184298,0,72,279
1623940731.5186496,0,71,240
1623940731.5188022,0,66,802
1623940731.5189662,0,72,250
1623940731.5349996,0,67,878
1623940731.5352848,0,71,211
1623940731.5354211,0,66,639
1623940731.535596,0,72,235
1623940731.5357769,0,67,885
1623940731.5359197,0,71,197
1623940731.5504134,0,66,566
1623940731.5506594,0,72,227
1623940731.5507593,0,67,901
1623940731.5510895,0,71,189
1623940731.5511909,0,66,437
1623940731.5512245,0,72,223
1623940731.5513856,0,67,925
1623940731.5667067,0,71,183
1623940731.5667164,0,66,374
1623940731.566729,0,72,216
1623940731.5668674,0,67,932
1623940731.567025,0,71,177
1623940731.5673258,0,66,332
1623940731.5828083,0,72,209
1623940731.5828543,0,67,968
1623940731.5830238,0,71,173
1623940731.5831943,0,66,308
1623940731.5834112,0,72,205
1623940731.5834532,0,67,971
1623940731.5834966,0,71,171
1623940731.598949,0,66,284
1623940731.5993016,0,72,206
1623940731.599459,0,67,989
1623940731.599572,0,71,168
1623940731.59971,0,66,268
1623940731.5998785,0,72,204
1623940731.6144173,0,67,1012
1623940731.6147275,0,71,164
1623940731.6147702,0,66,256
1623940731.6149068,0,72,201
1623940731.6150935,0,67,1016
1623940731.6152754,0,71,162
1623940731.6305377,0,66,249
1623940731.6307364,0,72,196
1623940731.630896,0,67,1015
1623940731.6310303,0,71,160
1623940731.6311507,0,66,245
1623940731.6311836,0,72,193
1623940731.6313043,0,67,1018
1623940731.6468084,0,71,158
1623940731.6469536,0,66,242
1623940731.6469927,0,72,191
1623940731.6470952,0,67,1019
