timestamp,isNeg,taxel_id,adc
1623931947.0609381,0,61,712
1623931947.0611382,0,61,355
1623931947.0772984,0,61,241
1623931947.0928793,0,61,207
1623931947.0928957,0,61,194
1623931947.1087472,0,61,187
1623931947.124742,0,61,181
1623931947.124877,0,61,178
1623931947.1407678,0,61,175
1623931947.1416502,0,61,172
1623931947.156787,0,61,171
1623931947.1728551,0,61,170
1623931947.1888263,0,61,167
1623931947.20538,0,61,166
1623931947.2056298,0,61,163
1623931947.2207994,0,61,162
1623931947.221059,0,61,163
1623931947.236664,0,61,161
1623931947.2529333,0,61,164
1623931947.253082,0,61,166
1623931947.2688987,0,61,165
1623931947.2849398,0,61,166
1623931947.3007553,0,61,165
1623931947.3168614,0,61,162
1623931947.332766,0,61,160
1623931947.333611,0,61,157
1623931947.3486257,0,61,156
1623931947.3647456,0,61,153
1623931947.3649418,0,61,149
1623931947.380897,0,61,145
1623931947.3809137,0,61,143
1623931947.3968794,0,61,140
1623931947.412756,0,61,136
1623931947.413048,0,61,133
1623931947.4287188,0,61,132
1623931947.4448364,0,61,131
1623931947.4450512,0,61,129
1623931947.4607105,0,61,128
1623931947.4767551,0,61,127
1623931947.4926915,0,61,125
1623931947.49302,0,61,132
1623931947.5088372,0,64,717
1623931947.509044,0,61,159
1623931947.5092041,0,64,530
1623931947.5249553,0,61,166
1623931947.525905,0,64,460
1623931947.5409913,0,64,430
1623931947.5411603,0,61,165
1623931947.5413258,0,64,417
1623931947.5415056,0,61,163
1623931947.5566623,0,64,409
1623931947.5568798,0,61,162
1623931947.557044,0,64,404
1623931947.572731,0,61,161
1623931947.5729773,0,64,401
1623931947.5731924,0,61,160
1623931947.5887635,0,64,398
1623931947.5895035,0,64,395
1623931947.6049824,0,61,161
1623931947.6050313,0,64,391
1623931947.6208878,0,64,387
1623931947.620911,0,64,384
1623931947.6368895,0,64,383
1623931947.6532786,0,61,162
1623931947.6536686,0,64,382
1623931947.6538925,0,61,161
1623931947.6689277,0,64,381
1623931947.6691072,0,64,379
1623931947.6848052,0,64,378
1623931947.7007895,0,64,377
1623931947.7493892,0,64,376
1623931947.749723,0,61,162
1623931947.7500296,0,64,375
1623931947.7807686,0,64,374
1623931947.7809424,0,64,373
1623931947.7811456,0,61,161
1623931947.7967615,0,64,372
1623931947.796824,0,61,162
1623931947.8132548,0,61,161
1623931947.813646,0,64,370
1623931947.828726,0,64,368
1623931947.8289163,0,64,366
1623931947.8445945,0,61,160
1623931947.8449228,0,64,363
1623931947.8450644,0,61,159
1623931947.861068,0,64,360
